Subdistrict,Fishery,Sample Week,HARVDATE,RED,KING
Glennallen,Federal SUB,3,6/19/2021,,1
Glennallen,Federal SUB,3,6/19/2021,,2
Glennallen,Federal SUB,3,6/19/2021,,3
Glennallen,Federal SUB,3,6/19/2021,,1
Glennallen,State SUB,3,6/20/2021,8,0
Glennallen,State SUB,3,6/20/2021,26,0
Glennallen,State SUB,3,6/20/2021,0,1
Glennallen,State SUB,3,6/20/2021,1,1
Glennallen,State SUB,3,6/20/2021,3,0
Glennallen,State SUB,3,6/20/2021,34,0
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,1,0
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,40,1
Glennallen,State SUB,3,6/20/2021,15,1
Glennallen,State SUB,3,6/20/2021,32,4
Glennallen,State SUB,3,6/20/2021,80,2
Glennallen,State SUB,3,6/20/2021,3,0
Glennallen,State SUB,3,6/20/2021,1,1
Glennallen,State SUB,3,6/20/2021,1,0
Glennallen,State SUB,3,6/20/2021,3,0
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,6,2
Glennallen,State SUB,3,6/20/2021,68,0
Glennallen,State SUB,3,6/20/2021,38,0
Glennallen,State SUB,3,6/20/2021,2,0
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,22,11
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,0,9
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,1,0
Glennallen,State SUB,3,6/20/2021,18,0
Glennallen,State SUB,3,6/20/2021,8,2
Glennallen,State SUB,3,6/20/2021,63,1
Glennallen,State SUB,3,6/20/2021,5,2
Glennallen,State SUB,3,6/20/2021,15,2
Glennallen,State SUB,3,6/20/2021,0,1
Glennallen,State SUB,3,6/20/2021,17,2
Glennallen,State SUB,3,6/20/2021,2,0
Glennallen,State SUB,3,6/20/2021,1,1
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,6,1
Glennallen,State SUB,3,6/20/2021,3,0
Glennallen,State SUB,3,6/20/2021,15,2
Glennallen,State SUB,3,6/20/2021,20,2
Glennallen,State SUB,3,6/20/2021,24,2
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,3,1
Glennallen,State SUB,3,6/20/2021,10,1
Glennallen,State SUB,3,6/20/2021,1,1
Glennallen,State SUB,3,6/20/2021,1,0
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,2,0
Glennallen,State SUB,3,6/20/2021,0,1
Glennallen,State SUB,3,6/20/2021,48,0
Glennallen,State SUB,3,6/20/2021,13,0
Glennallen,State SUB,3,6/20/2021,0,0
Glennallen,State SUB,3,6/20/2021,65,5
Glennallen,State SUB,3,6/20/2021,1,0
Glennallen,Federal SUB,3,6/20/2021,37,
Glennallen,Federal SUB,3,6/20/2021,8,
Glennallen,Federal SUB,3,6/20/2021,50,
Glennallen,Federal SUB,3,6/20/2021,1,
Glennallen,Federal SUB,3,6/20/2021,10,
Glennallen,Federal SUB,3,6/20/2021,4,
Glennallen,Federal SUB,3,6/20/2021,12,
Glennallen,Federal SUB,3,6/20/2021,4,
Glennallen,Federal SUB,3,6/20/2021,7,
Glennallen,Federal SUB,3,6/20/2021,3,
Glennallen,Federal SUB,3,6/20/2021,7,
Glennallen,Federal SUB,3,6/20/2021,9,
Glennallen,Federal SUB,3,6/20/2021,,5
Glennallen,Federal SUB,3,6/20/2021,,3
Glennallen,State SUB,4,6/21/2021,4,0
Glennallen,State SUB,4,6/21/2021,7,0
Glennallen,State SUB,4,6/21/2021,16,6
Glennallen,State SUB,4,6/21/2021,10,0
Glennallen,State SUB,4,6/21/2021,19,2
Glennallen,State SUB,4,6/21/2021,3,1
Glennallen,State SUB,4,6/21/2021,7,0
Glennallen,State SUB,4,6/21/2021,17,0
Glennallen,State SUB,4,6/21/2021,1,0
Glennallen,State SUB,4,6/21/2021,29,0
Glennallen,State SUB,4,6/21/2021,16,0
Glennallen,State SUB,4,6/21/2021,10,0
Glennallen,State SUB,4,6/21/2021,0,0
Glennallen,State SUB,4,6/21/2021,9,0
Glennallen,State SUB,4,6/21/2021,96,3
Glennallen,State SUB,4,6/21/2021,1,1
Glennallen,State SUB,4,6/21/2021,43,1
Glennallen,State SUB,4,6/21/2021,3,1
Glennallen,State SUB,4,6/21/2021,50,0
Glennallen,State SUB,4,6/21/2021,2,1
Glennallen,State SUB,4,6/21/2021,0,0
Glennallen,State SUB,4,6/21/2021,35,2
Glennallen,State SUB,4,6/21/2021,10,11
Glennallen,State SUB,4,6/21/2021,30,0
Glennallen,State SUB,4,6/21/2021,2,0
Glennallen,State SUB,4,6/21/2021,3,0
Glennallen,State SUB,4,6/21/2021,0,0
Glennallen,State SUB,4,6/21/2021,20,0
Glennallen,State SUB,4,6/21/2021,1,1
Glennallen,State SUB,4,6/21/2021,12,2
Glennallen,State SUB,4,6/21/2021,10,0
Glennallen,State SUB,4,6/21/2021,3,1
Glennallen,State SUB,4,6/21/2021,1,0
Glennallen,State SUB,4,6/21/2021,0,0
Glennallen,State SUB,4,6/21/2021,0,1
Glennallen,State SUB,4,6/21/2021,0,0
Glennallen,State SUB,4,6/21/2021,10,4
Glennallen,State SUB,4,6/21/2021,9,2
Glennallen,State SUB,4,6/21/2021,4,3
Glennallen,State SUB,4,6/21/2021,4,1
Glennallen,State SUB,4,6/21/2021,7,2
Glennallen,State SUB,4,6/21/2021,4,0
Glennallen,State SUB,4,6/21/2021,6,6
Glennallen,State SUB,4,6/21/2021,13,0
Glennallen,State SUB,4,6/21/2021,32,0
Glennallen,Federal SUB,4,6/21/2021,65,
Glennallen,Federal SUB,4,6/21/2021,20,
Glennallen,Federal SUB,4,6/21/2021,3,
Glennallen,Federal SUB,4,6/21/2021,1,
Glennallen,Federal SUB,4,6/21/2021,6,
Glennallen,Federal SUB,4,6/21/2021,7,
Glennallen,Federal SUB,4,6/21/2021,8,
Glennallen,Federal SUB,4,6/21/2021,31,
Glennallen,Federal SUB,4,6/21/2021,18,
Glennallen,Federal SUB,4,6/21/2021,,3
Glennallen,Federal SUB,4,6/21/2021,,1
Glennallen,State SUB,4,6/22/2021,0,0
Glennallen,State SUB,4,6/22/2021,5,1
Glennallen,State SUB,4,6/22/2021,15,0
Glennallen,State SUB,4,6/22/2021,40,0
Glennallen,State SUB,4,6/22/2021,0,2
Glennallen,State SUB,4,6/22/2021,4,0
Glennallen,State SUB,4,6/22/2021,9,0
Glennallen,State SUB,4,6/22/2021,2,0
Glennallen,State SUB,4,6/22/2021,4,2
Glennallen,State SUB,4,6/22/2021,12,0
Glennallen,State SUB,4,6/22/2021,2,1
Glennallen,State SUB,4,6/22/2021,32,0
Glennallen,State SUB,4,6/22/2021,10,0
Glennallen,State SUB,4,6/22/2021,20,1
Glennallen,State SUB,4,6/22/2021,22,0
Glennallen,State SUB,4,6/22/2021,35,0
Glennallen,State SUB,4,6/22/2021,12,0
Glennallen,State SUB,4,6/22/2021,1,0
Glennallen,State SUB,4,6/22/2021,6,0
Glennallen,State SUB,4,6/22/2021,6,0
Glennallen,State SUB,4,6/22/2021,20,0
Glennallen,State SUB,4,6/22/2021,11,0
Glennallen,State SUB,4,6/22/2021,28,1
Glennallen,State SUB,4,6/22/2021,1,0
Glennallen,State SUB,4,6/22/2021,2,0
Glennallen,State SUB,4,6/22/2021,7,0
Glennallen,State SUB,4,6/22/2021,0,0
Glennallen,State SUB,4,6/22/2021,10,0
Glennallen,State SUB,4,6/22/2021,1,0
Glennallen,State SUB,4,6/22/2021,3,1
Glennallen,State SUB,4,6/22/2021,5,1
Glennallen,State SUB,4,6/22/2021,1,0
Glennallen,State SUB,4,6/22/2021,6,0
Glennallen,State SUB,4,6/22/2021,1,0
Glennallen,State SUB,4,6/22/2021,30,0
Glennallen,State SUB,4,6/22/2021,11,1
Glennallen,State SUB,4,6/22/2021,0,0
Glennallen,State SUB,4,6/22/2021,5,0
Glennallen,State SUB,4,6/22/2021,3,1
Glennallen,State SUB,4,6/22/2021,5,2
Glennallen,State SUB,4,6/22/2021,35,25
Glennallen,State SUB,4,6/22/2021,0,0
Glennallen,State SUB,4,6/22/2021,10,2
Glennallen,State SUB,4,6/22/2021,26,4
Glennallen,State SUB,4,6/22/2021,6,1
Glennallen,State SUB,4,6/22/2021,103,0
Glennallen,Federal SUB,4,6/22/2021,28,
Glennallen,Federal SUB,4,6/22/2021,4,
Glennallen,Federal SUB,4,6/22/2021,2,
Glennallen,Federal SUB,4,6/22/2021,12,
Glennallen,Federal SUB,4,6/22/2021,17,
Glennallen,Federal SUB,4,6/22/2021,1,
Glennallen,Federal SUB,4,6/22/2021,8,
Glennallen,Federal SUB,4,6/22/2021,54,
Glennallen,Federal SUB,4,6/22/2021,1,
Glennallen,Federal SUB,4,6/22/2021,10,
Glennallen,Federal SUB,4,6/22/2021,0,
Glennallen,Federal SUB,4,6/22/2021,4,
Glennallen,Federal SUB,4,6/22/2021,18,
Glennallen,Federal SUB,4,6/22/2021,,2
Glennallen,Federal SUB,4,6/22/2021,,1
Glennallen,Federal SUB,4,6/22/2021,,1
Glennallen,Federal SUB,4,6/22/2021,,4
Glennallen,Federal SUB,4,6/22/2021,,3
Glennallen,Federal SUB,4,6/22/2021,,1
Glennallen,State SUB,4,6/23/2021,3,2
Glennallen,State SUB,4,6/23/2021,2,0
Glennallen,State SUB,4,6/23/2021,8,1
Glennallen,State SUB,4,6/23/2021,0,0
Glennallen,State SUB,4,6/23/2021,51,0
Glennallen,State SUB,4,6/23/2021,30,0
Glennallen,State SUB,4,6/23/2021,19,0
Glennallen,State SUB,4,6/23/2021,14,1
Glennallen,State SUB,4,6/23/2021,33,0
Glennallen,State SUB,4,6/23/2021,18,0
Glennallen,State SUB,4,6/23/2021,8,2
Glennallen,State SUB,4,6/23/2021,30,0
Glennallen,State SUB,4,6/23/2021,0,1
Glennallen,State SUB,4,6/23/2021,6,0
Glennallen,State SUB,4,6/23/2021,7,0
Glennallen,State SUB,4,6/23/2021,4,1
Glennallen,State SUB,4,6/23/2021,2,0
Glennallen,State SUB,4,6/23/2021,5,1
Glennallen,State SUB,4,6/23/2021,29,1
Glennallen,State SUB,4,6/23/2021,48,0
Glennallen,State SUB,4,6/23/2021,8,2
Glennallen,State SUB,4,6/23/2021,15,0
Glennallen,State SUB,4,6/23/2021,4,0
Glennallen,State SUB,4,6/23/2021,3,2
Glennallen,State SUB,4,6/23/2021,15,5
Glennallen,State SUB,4,6/23/2021,0,0
Glennallen,State SUB,4,6/23/2021,10,10
Glennallen,Federal SUB,4,6/23/2021,17,
Glennallen,Federal SUB,4,6/23/2021,28,
Glennallen,Federal SUB,4,6/23/2021,18,
Glennallen,Federal SUB,4,6/23/2021,5,
Glennallen,Federal SUB,4,6/23/2021,2,
Glennallen,Federal SUB,4,6/23/2021,3,
Glennallen,Federal SUB,4,6/23/2021,8,
Glennallen,Federal SUB,4,6/23/2021,16,
Glennallen,Federal SUB,4,6/23/2021,1,
Glennallen,Federal SUB,4,6/23/2021,7,
Glennallen,Federal SUB,4,6/23/2021,30,
Glennallen,Federal SUB,4,6/23/2021,2,
Glennallen,Federal SUB,4,6/23/2021,4,
Glennallen,Federal SUB,4,6/23/2021,14,
Glennallen,Federal SUB,4,6/23/2021,3,
Glennallen,Federal SUB,4,6/23/2021,,2
Glennallen,Federal SUB,4,6/23/2021,,4
Glennallen,Federal SUB,4,6/23/2021,,9
Glennallen,Federal SUB,4,6/23/2021,,1
Glennallen,Federal SUB,4,6/23/2021,,5
Glennallen,Federal SUB,4,6/23/2021,,5
Glennallen,Federal SUB,4,6/23/2021,,1
Glennallen,State SUB,4,6/24/2021,3,0
Glennallen,State SUB,4,6/24/2021,3,1
Glennallen,State SUB,4,6/24/2021,8,0
Glennallen,State SUB,4,6/24/2021,12,6
Glennallen,State SUB,4,6/24/2021,6,1
Glennallen,State SUB,4,6/24/2021,0,0
Glennallen,State SUB,4,6/24/2021,4,1
Glennallen,State SUB,4,6/24/2021,60,0
Glennallen,State SUB,4,6/24/2021,12,0
Glennallen,State SUB,4,6/24/2021,16,0
Glennallen,State SUB,4,6/24/2021,23,2
Glennallen,State SUB,4,6/24/2021,27,0
Glennallen,State SUB,4,6/24/2021,1,0
Glennallen,State SUB,4,6/24/2021,12,0
Glennallen,State SUB,4,6/24/2021,2,1
Glennallen,State SUB,4,6/24/2021,3,3
Glennallen,State SUB,4,6/24/2021,9,0
Glennallen,State SUB,4,6/24/2021,6,0
Glennallen,State SUB,4,6/24/2021,22,14
Glennallen,State SUB,4,6/24/2021,2,0
Glennallen,State SUB,4,6/24/2021,4,1
Glennallen,State SUB,4,6/24/2021,3,1
Glennallen,State SUB,4,6/24/2021,3,1
Glennallen,State SUB,4,6/24/2021,1,0
Glennallen,State SUB,4,6/24/2021,18,2
Glennallen,State SUB,4,6/24/2021,40,2
Glennallen,State SUB,4,6/24/2021,0,0
Glennallen,State SUB,4,6/24/2021,19,1
Glennallen,State SUB,4,6/24/2021,4,0
Glennallen,State SUB,4,6/24/2021,32,0
Glennallen,State SUB,4,6/24/2021,20,0
Glennallen,State SUB,4,6/24/2021,23,0
Glennallen,State SUB,4,6/24/2021,0,1
Glennallen,State SUB,4,6/24/2021,8,3
Glennallen,State SUB,4,6/24/2021,4,0
Glennallen,State SUB,4,6/24/2021,3,1
Glennallen,State SUB,4,6/24/2021,11,4
Glennallen,State SUB,4,6/24/2021,2,1
Glennallen,State SUB,4,6/24/2021,0,1
Glennallen,State SUB,4,6/24/2021,3,1
Glennallen,State SUB,4,6/24/2021,1,0
Glennallen,State SUB,4,6/24/2021,0,1
Glennallen,State SUB,4,6/24/2021,62,1
Glennallen,State SUB,4,6/24/2021,83,7
Glennallen,State SUB,4,6/24/2021,3,0
Glennallen,State SUB,4,6/24/2021,34,4
Glennallen,State SUB,4,6/24/2021,12,12
Glennallen,State SUB,4,6/24/2021,0,0
Glennallen,State SUB,4,6/24/2021,10,1
Glennallen,Federal SUB,4,6/24/2021,21,
Glennallen,Federal SUB,4,6/24/2021,16,
Glennallen,Federal SUB,4,6/24/2021,12,
Glennallen,Federal SUB,4,6/24/2021,4,
Glennallen,Federal SUB,4,6/24/2021,6,
Glennallen,Federal SUB,4,6/24/2021,24,
Glennallen,Federal SUB,4,6/24/2021,4,
Glennallen,Federal SUB,4,6/24/2021,1,
Glennallen,Federal SUB,4,6/24/2021,2,
Glennallen,Federal SUB,4,6/24/2021,5,
Glennallen,Federal SUB,4,6/24/2021,1,
Glennallen,Federal SUB,4,6/24/2021,2,
Glennallen,Federal SUB,4,6/24/2021,22,
Glennallen,Federal SUB,4,6/24/2021,3,
Glennallen,Federal SUB,4,6/24/2021,,8
Glennallen,Federal SUB,4,6/24/2021,,1
Glennallen,Federal SUB,4,6/24/2021,,1
Glennallen,Federal SUB,4,6/24/2021,,1
Glennallen,State SUB,4,6/25/2021,3,0
Glennallen,State SUB,4,6/25/2021,4,0
Glennallen,State SUB,4,6/25/2021,2,4
Glennallen,State SUB,4,6/25/2021,7,0
Glennallen,State SUB,4,6/25/2021,3,0
Glennallen,State SUB,4,6/25/2021,6,2
Glennallen,State SUB,4,6/25/2021,4,0
Glennallen,State SUB,4,6/25/2021,2,0
Glennallen,State SUB,4,6/25/2021,2,0
Glennallen,State SUB,4,6/25/2021,16,0
Glennallen,State SUB,4,6/25/2021,11,0
Glennallen,State SUB,4,6/25/2021,55,0
Glennallen,State SUB,4,6/25/2021,25,2
Glennallen,State SUB,4,6/25/2021,40,0
Glennallen,State SUB,4,6/25/2021,60,0
Glennallen,State SUB,4,6/25/2021,10,0
Glennallen,State SUB,4,6/25/2021,3,0
Glennallen,State SUB,4,6/25/2021,0,1
Glennallen,State SUB,4,6/25/2021,1,0
Glennallen,State SUB,4,6/25/2021,75,1
Glennallen,State SUB,4,6/25/2021,21,0
Glennallen,State SUB,4,6/25/2021,18,0
Glennallen,State SUB,4,6/25/2021,10,7
Glennallen,State SUB,4,6/25/2021,10,3
Glennallen,State SUB,4,6/25/2021,1,0
Glennallen,State SUB,4,6/25/2021,0,1
Glennallen,State SUB,4,6/25/2021,7,0
Glennallen,State SUB,4,6/25/2021,10,0
Glennallen,State SUB,4,6/25/2021,0,0
Glennallen,State SUB,4,6/25/2021,10,2
Glennallen,State SUB,4,6/25/2021,1,2
Glennallen,State SUB,4,6/25/2021,26,1
Glennallen,State SUB,4,6/25/2021,0,0
Glennallen,State SUB,4,6/25/2021,1,0
Glennallen,State SUB,4,6/25/2021,10,4
Glennallen,State SUB,4,6/25/2021,0,1
Glennallen,State SUB,4,6/25/2021,3,4
Glennallen,State SUB,4,6/25/2021,1,1
Glennallen,State SUB,4,6/25/2021,10,4
Glennallen,State SUB,4,6/25/2021,28,1
Glennallen,State SUB,4,6/25/2021,4,4
Glennallen,State SUB,4,6/25/2021,11,0
Glennallen,State SUB,4,6/25/2021,22,0
Glennallen,State SUB,4,6/25/2021,5,0
Glennallen,State SUB,4,6/25/2021,21,2
Glennallen,State SUB,4,6/25/2021,1,0
Glennallen,State SUB,4,6/25/2021,4,0
Glennallen,State SUB,4,6/25/2021,11,5
Glennallen,State SUB,4,6/25/2021,11,0
Glennallen,State SUB,4,6/25/2021,4,9
Glennallen,State SUB,4,6/25/2021,0,0
Glennallen,Federal SUB,4,6/25/2021,18,
Glennallen,Federal SUB,4,6/25/2021,2,
Glennallen,Federal SUB,4,6/25/2021,2,
Glennallen,Federal SUB,4,6/25/2021,15,
Glennallen,Federal SUB,4,6/25/2021,8,
Glennallen,Federal SUB,4,6/25/2021,6,
Glennallen,Federal SUB,4,6/25/2021,9,
Glennallen,Federal SUB,4,6/25/2021,31,
Glennallen,Federal SUB,4,6/25/2021,1,
Glennallen,Federal SUB,4,6/25/2021,24,
Glennallen,Federal SUB,4,6/25/2021,5,
Glennallen,Federal SUB,4,6/25/2021,35,
Glennallen,Federal SUB,4,6/25/2021,58,
Glennallen,Federal SUB,4,6/25/2021,84,
Glennallen,Federal SUB,4,6/25/2021,40,
Glennallen,Federal SUB,4,6/25/2021,14,
Glennallen,Federal SUB,4,6/25/2021,4,
Glennallen,Federal SUB,4,6/25/2021,,1
Glennallen,Federal SUB,4,6/25/2021,,3
Glennallen,Federal SUB,4,6/25/2021,,1
Glennallen,Federal SUB,4,6/25/2021,,2
Glennallen,Federal SUB,4,6/25/2021,,1
Glennallen,Federal SUB,4,6/25/2021,,2
Glennallen,Federal SUB,4,6/25/2021,,1
Glennallen,Federal SUB,4,6/25/2021,,1
Glennallen,State SUB,4,6/26/2021,15,4
Glennallen,State SUB,4,6/26/2021,19,11
Glennallen,State SUB,4,6/26/2021,4,1
Glennallen,State SUB,4,6/26/2021,3,0
Glennallen,State SUB,4,6/26/2021,10,0
Glennallen,State SUB,4,6/26/2021,2,0
Glennallen,State SUB,4,6/26/2021,37,0
Glennallen,State SUB,4,6/26/2021,10,1
Glennallen,State SUB,4,6/26/2021,12,5
Glennallen,State SUB,4,6/26/2021,26,0
Glennallen,State SUB,4,6/26/2021,6,0
Glennallen,State SUB,4,6/26/2021,6,0
Glennallen,State SUB,4,6/26/2021,10,0
Glennallen,State SUB,4,6/26/2021,60,0
Glennallen,State SUB,4,6/26/2021,45,2
Glennallen,State SUB,4,6/26/2021,32,0
Glennallen,State SUB,4,6/26/2021,60,0
Glennallen,State SUB,4,6/26/2021,34,0
Glennallen,State SUB,4,6/26/2021,7,1
Glennallen,State SUB,4,6/26/2021,0,0
Glennallen,State SUB,4,6/26/2021,2,0
Glennallen,State SUB,4,6/26/2021,0,0
Glennallen,State SUB,4,6/26/2021,16,0
Glennallen,State SUB,4,6/26/2021,0,0
Glennallen,State SUB,4,6/26/2021,18,1
Glennallen,State SUB,4,6/26/2021,30,5
Glennallen,State SUB,4,6/26/2021,0,4
Glennallen,State SUB,4,6/26/2021,10,0
Glennallen,State SUB,4,6/26/2021,0,0
Glennallen,State SUB,4,6/26/2021,0,0
Glennallen,State SUB,4,6/26/2021,2,1
Glennallen,State SUB,4,6/26/2021,0,0
Glennallen,State SUB,4,6/26/2021,14,0
Glennallen,State SUB,4,6/26/2021,1,0
Glennallen,State SUB,4,6/26/2021,6,1
Glennallen,State SUB,4,6/26/2021,29,1
Glennallen,State SUB,4,6/26/2021,13,0
Glennallen,State SUB,4,6/26/2021,40,1
Glennallen,State SUB,4,6/26/2021,7,0
Glennallen,State SUB,4,6/26/2021,6,1
Glennallen,State SUB,4,6/26/2021,0,0
Glennallen,State SUB,4,6/26/2021,6,0
Glennallen,State SUB,4,6/26/2021,26,1
Glennallen,State SUB,4,6/26/2021,0,0
Glennallen,State SUB,4,6/26/2021,5,3
Glennallen,State SUB,4,6/26/2021,0,1
Glennallen,State SUB,4,6/26/2021,0,0
Glennallen,State SUB,4,6/26/2021,2,0
Glennallen,State SUB,4,6/26/2021,8,2
Glennallen,Federal SUB,4,6/26/2021,36,
Glennallen,Federal SUB,4,6/26/2021,2,
Glennallen,Federal SUB,4,6/26/2021,14,
Glennallen,Federal SUB,4,6/26/2021,5,
Glennallen,Federal SUB,4,6/26/2021,4,
Glennallen,Federal SUB,4,6/26/2021,16,
Glennallen,Federal SUB,4,6/26/2021,40,
Glennallen,Federal SUB,4,6/26/2021,1,
Glennallen,Federal SUB,4,6/26/2021,2,
Glennallen,Federal SUB,4,6/26/2021,12,
Glennallen,Federal SUB,4,6/26/2021,4,
Glennallen,Federal SUB,4,6/26/2021,26,
Glennallen,Federal SUB,4,6/26/2021,16,
Glennallen,Federal SUB,4,6/26/2021,37,
Glennallen,Federal SUB,4,6/26/2021,27,
Glennallen,Federal SUB,4,6/26/2021,,3
Glennallen,Federal SUB,4,6/26/2021,,1
Glennallen,Federal SUB,4,6/26/2021,,1
Glennallen,Federal SUB,4,6/26/2021,,1
Glennallen,Federal SUB,4,6/26/2021,,1
Glennallen,State SUB,4,6/27/2021,12,0
Glennallen,State SUB,4,6/27/2021,61,0
Glennallen,State SUB,4,6/27/2021,20,2
Glennallen,State SUB,4,6/27/2021,8,0
Glennallen,State SUB,4,6/27/2021,6,2
Glennallen,State SUB,4,6/27/2021,11,3
Glennallen,State SUB,4,6/27/2021,0,0
Glennallen,State SUB,4,6/27/2021,1,0
Glennallen,State SUB,4,6/27/2021,0,0
Glennallen,State SUB,4,6/27/2021,58,2
Glennallen,State SUB,4,6/27/2021,3,0
Glennallen,State SUB,4,6/27/2021,26,0
Glennallen,State SUB,4,6/27/2021,7,0
Glennallen,State SUB,4,6/27/2021,9,3
Glennallen,State SUB,4,6/27/2021,21,3
Glennallen,State SUB,4,6/27/2021,0,0
Glennallen,State SUB,4,6/27/2021,1,1
Glennallen,State SUB,4,6/27/2021,5,0
Glennallen,State SUB,4,6/27/2021,60,2
Glennallen,State SUB,4,6/27/2021,6,0
Glennallen,State SUB,4,6/27/2021,0,0
Glennallen,State SUB,4,6/27/2021,0,0
Glennallen,State SUB,4,6/27/2021,1,0
Glennallen,State SUB,4,6/27/2021,0,0
Glennallen,State SUB,4,6/27/2021,0,0
Glennallen,State SUB,4,6/27/2021,2,0
Glennallen,Federal SUB,4,6/27/2021,3,
Glennallen,Federal SUB,4,6/27/2021,4,
Glennallen,Federal SUB,4,6/27/2021,1,
Glennallen,Federal SUB,4,6/27/2021,1,
Glennallen,Federal SUB,4,6/27/2021,17,
Glennallen,Federal SUB,4,6/27/2021,1,
Glennallen,Federal SUB,4,6/27/2021,4,
Glennallen,Federal SUB,4,6/27/2021,6,
Glennallen,Federal SUB,4,6/27/2021,19,
Glennallen,Federal SUB,4,6/27/2021,6,
Glennallen,Federal SUB,4,6/27/2021,2,
Glennallen,Federal SUB,4,6/27/2021,1,
Glennallen,Federal SUB,4,6/27/2021,2,
Glennallen,Federal SUB,4,6/27/2021,3,
Glennallen,Federal SUB,4,6/27/2021,3,
Glennallen,Federal SUB,4,6/27/2021,2,
Glennallen,Federal SUB,4,6/27/2021,,3
Glennallen,Federal SUB,4,6/27/2021,,1
Glennallen,State SUB,5,6/28/2021,33,0
Glennallen,State SUB,5,6/28/2021,35,0
Glennallen,State SUB,5,6/28/2021,30,3
Glennallen,State SUB,5,6/28/2021,1,0
Glennallen,State SUB,5,6/28/2021,30,0
Glennallen,State SUB,5,6/28/2021,2,0
Glennallen,State SUB,5,6/28/2021,0,0
Glennallen,State SUB,5,6/28/2021,11,0
Glennallen,State SUB,5,6/28/2021,14,0
Glennallen,State SUB,5,6/28/2021,35,3
Glennallen,State SUB,5,6/28/2021,0,0
Glennallen,State SUB,5,6/28/2021,2,0
Glennallen,State SUB,5,6/28/2021,26,0
Glennallen,State SUB,5,6/28/2021,2,0
Glennallen,State SUB,5,6/28/2021,6,0
Glennallen,State SUB,5,6/28/2021,3,0
Glennallen,State SUB,5,6/28/2021,0,0
Glennallen,State SUB,5,6/28/2021,36,0
Glennallen,State SUB,5,6/28/2021,7,0
Glennallen,State SUB,5,6/28/2021,0,0
Glennallen,Federal SUB,5,6/28/2021,3,
Glennallen,Federal SUB,5,6/28/2021,14,
Glennallen,Federal SUB,5,6/28/2021,3,
Glennallen,Federal SUB,5,6/28/2021,9,
Glennallen,Federal SUB,5,6/28/2021,10,
Glennallen,Federal SUB,5,6/28/2021,20,
Glennallen,Federal SUB,5,6/28/2021,5,
Glennallen,Federal SUB,5,6/28/2021,2,
Glennallen,Federal SUB,5,6/28/2021,10,
Glennallen,Federal SUB,5,6/28/2021,6,
Glennallen,Federal SUB,5,6/28/2021,6,
Glennallen,Federal SUB,5,6/28/2021,8,
Glennallen,Federal SUB,5,6/28/2021,5,
Glennallen,Federal SUB,5,6/28/2021,8,
Glennallen,Federal SUB,5,6/28/2021,8,
Glennallen,Federal SUB,5,6/28/2021,,3
Glennallen,Federal SUB,5,6/28/2021,,1
Glennallen,Federal SUB,5,6/28/2021,,1
Glennallen,Federal SUB,5,6/28/2021,,1
Glennallen,Federal SUB,5,6/28/2021,,2
Glennallen,Federal SUB,5,6/28/2021,,1
Glennallen,Federal SUB,5,6/28/2021,,1
Glennallen,State SUB,5,6/29/2021,7,0
Glennallen,State SUB,5,6/29/2021,2,0
Glennallen,State SUB,5,6/29/2021,5,1
Glennallen,State SUB,5,6/29/2021,30,4
Glennallen,State SUB,5,6/29/2021,0,0
Glennallen,State SUB,5,6/29/2021,5,1
Glennallen,State SUB,5,6/29/2021,3,0
Glennallen,State SUB,5,6/29/2021,2,0
Glennallen,State SUB,5,6/29/2021,1,0
Glennallen,State SUB,5,6/29/2021,113,0
Glennallen,State SUB,5,6/29/2021,0,0
Glennallen,State SUB,5,6/29/2021,14,0
Glennallen,Federal SUB,5,6/29/2021,5,
Glennallen,Federal SUB,5,6/29/2021,16,
Glennallen,Federal SUB,5,6/29/2021,2,
Glennallen,Federal SUB,5,6/29/2021,6,
Glennallen,Federal SUB,5,6/29/2021,2,
Glennallen,Federal SUB,5,6/29/2021,25,
Glennallen,Federal SUB,5,6/29/2021,14,
Glennallen,Federal SUB,5,6/29/2021,6,
Glennallen,Federal SUB,5,6/29/2021,9,
Glennallen,Federal SUB,5,6/29/2021,26,
Glennallen,Federal SUB,5,6/29/2021,6,
Glennallen,Federal SUB,5,6/29/2021,,2
Glennallen,State SUB,5,6/30/2021,3,0
Glennallen,State SUB,5,6/30/2021,0,0
Glennallen,State SUB,5,6/30/2021,0,0
Glennallen,State SUB,5,6/30/2021,24,0
Glennallen,State SUB,5,6/30/2021,26,2
Glennallen,State SUB,5,6/30/2021,25,0
